0,1,2,3,4,RF_label
2.0,0.9375914596650302,96.0,91.0,11.14,0.0
2.0,0.2281379349317388,97.0,41.0,8.4,0.0
2.0,0.7109218551601031,94.0,116.0,6.44,1.0
2.0,0.8242566574125666,86.0,75.0,6.61,0.0
2.0,0.0338497024989441,103.0,153.0,9.45,1.0
2.0,2.1710202592596874,87.0,115.0,13.1,0.0
2.0,0.7109218551601031,94.0,71.0,6.61,0.0
2.0,1.3747399826388185,87.0,75.0,5.98,0.0
1.0,0.3871081344387783,91.0,105.0,3.12,0.0
2.0,0.4680615646191095,89.0,78.0,36.5,0.0
2.0,0.3738541092563348,98.0,138.0,6.78,1.0
1.0,0.5357609696169972,103.0,98.0,9.6,0.0
2.0,0.4871889115087989,99.0,100.0,12.95,0.0
2.0,0.2605193070038712,120.0,197.0,9.85,1.0
2.0,0.6005237137612625,88.0,50.0,5.83,0.0
2.0,0.3709174484027118,99.0,132.0,5.58,1.0
2.0,0.581396366871573,92.0,66.0,3.97,0.0
2.0,1.0833076339896266,82.0,117.0,1.91,0.0
2.0,0.1309938187153412,113.0,91.0,7.25,0.0
1.0,0.7624305741219248,115.0,122.0,10.18,0.0
1.0,0.9537821457010968,75.0,53.0,9.05,0.0
2.0,0.8242566574125666,98.0,90.0,7.65,0.0
2.0,0.5490149947994407,75.0,91.0,9.95,0.0
2.0,1.2775958664224214,103.0,91.0,8.37,0.0
2.0,1.0214815506989845,117.0,115.0,34.02,0.0
1.0,0.6137777389437055,115.0,128.0,7.14,0.0
2.0,1.245214494350289,83.0,126.0,14.26,0.0
2.0,0.5490149947994407,94.0,117.0,18.85,0.0
2.0,3.304368281784324,99.0,121.0,4.35,0.0
1.0,0.8595746903383219,92.0,81.0,8.27,0.0
2.0,0.1442478438977847,91.0,83.0,7.61,0.0
2.0,0.451870878583043,104.0,137.0,8.56,1.0
2.0,0.5166336227273083,98.0,122.0,3.21,1.0
2.0,0.8271933182661901,94.0,95.0,6.87,0.0
2.0,0.322345390294513,88.0,66.0,6.61,0.0
2.0,0.7918752853404343,107.0,103.0,11.96,1.0
1.0,0.6785404830879707,104.0,60.0,8.08,0.0
2.0,0.6490957718694613,91.0,152.0,13.37,0.0
2.0,0.0176590164628776,98.0,220.0,13.22,1.0
2.0,0.9243374344825868,84.0,68.0,3.32,0.0
2.0,0.6785404830879707,76.0,94.0,5.42,0.0
2.0,0.2767099930399377,84.0,75.0,6.45,0.0
2.0,1.115689006061759,101.0,167.0,5.36,1.0
2.0,1.212833122278156,92.0,59.0,7.37,0.0
2.0,0.1471845047514076,96.0,114.0,20.04,0.0
2.0,0.1309938187153412,96.0,98.0,18.48,0.0
2.0,0.9375914596650302,97.0,174.0,10.13,0.0
2.0,0.1604385299338506,92.0,52.0,2.56,0.0
2.0,0.6167143997973283,90.0,93.0,8.66,0.0
2.0,0.9375914596650302,106.0,127.0,11.87,0.0
2.0,0.0662310745710764,88.0,90.0,5.69,0.0
1.0,0.1928199020059835,89.0,108.0,4.44,0.0
2.0,0.8404473434486331,87.0,85.0,6.86,0.0
1.0,2.430071235836748,122.0,162.0,14.44,0.0
2.0,0.3547267623666459,87.0,61.0,5.55,0.0
2.0,0.6137777389437055,96.0,148.0,3.12,1.0
1.0,0.6976678299776595,118.0,95.0,8.76,0.0
2.0,0.4842522506551754,94.0,165.0,6.08,1.0
2.0,0.7918752853404343,92.0,119.0,8.63,0.0
2.0,0.4032988204748442,107.0,54.0,3.12,0.0
2.0,0.3385360763305794,89.0,71.0,7.99,0.0
2.0,1.6823630173240771,92.0,98.0,5.13,0.0
2.0,0.6137777389437055,83.0,76.0,6.32,0.0
1.0,0.6785404830879707,109.0,123.0,4.78,0.0
2.0,0.2899640182223806,95.0,141.0,8.39,1.0
2.0,0.8271933182661901,119.0,112.0,34.22,0.0
2.0,0.3414727371842024,91.0,99.0,11.66,0.0
2.0,0.6329050858333948,100.0,112.0,19.48,0.0
2.0,0.3547267623666459,89.0,91.0,2.71,1.0
1.0,0.0338497024989441,137.0,195.0,7.7,0.0
2.0,3.547228572325318,110.0,163.0,32.21,0.0
2.0,0.4032988204748442,86.0,101.0,6.7,0.0
2.0,1.7662531083580315,104.0,85.0,19.03,0.0
2.0,1.1642610641699578,97.0,109.0,13.06,0.0
2.0,0.6490957718694613,85.0,83.0,5.28,0.0
2.0,0.2899640182223806,89.0,90.0,4.82,0.0
2.0,1.520456156963415,76.0,76.0,3.87,0.0
1.0,0.3414727371842024,97.0,60.0,4.79,0.0
2.0,0.8728287155207655,92.0,87.0,8.88,0.0
1.0,0.1309938187153412,95.0,115.0,13.11,0.0
2.0,1.0538629227711171,101.0,91.0,13.88,0.0
1.0,1.458630073672773,100.0,88.0,5.12,0.0
2.0,0.0824217606071429,86.0,73.0,3.79,0.0
1.0,0.5033795975448648,105.0,85.0,8.49,0.0
2.0,0.047103727681387,95.0,130.0,5.3,1.0
2.0,0.5166336227273083,102.0,76.0,17.88,0.0
2.0,0.9214007736289644,88.0,84.0,4.67,0.0
2.0,0.6490957718694613,104.0,161.0,25.46,0.0
2.0,0.1118664718256523,103.0,122.0,13.53,1.0
2.0,0.0824217606071429,121.0,104.0,2.31,1.0
2.0,0.3576634232202689,98.0,45.0,8.45,0.0
1.0,0.8757653763743883,102.0,149.0,13.16,0.0
1.0,2.009113398899025,89.0,109.0,8.12,0.0
2.0,1.5366468429994808,96.0,101.0,11.48,0.0
2.0,1.0509262619174935,94.0,101.0,2.28,0.0
2.0,0.6947311691240367,103.0,82.0,1.59,0.0
1.0,2.009113398899025,106.0,128.0,16.38,0.0
2.0,1.342358610566686,92.0,108.0,5.65,0.0
1.0,0.713858516013726,99.0,96.0,21.13,0.0
2.0,0.8242566574125666,102.0,107.0,10.02,0.0
2.0,0.727112541196169,107.0,184.0,5.16,1.0
1.0,1.7147443893962098,102.0,85.0,8.3,0.0
2.0,0.1442478438977847,105.0,100.0,14.49,1.0
2.0,0.3871081344387783,96.0,78.0,11.44,0.0
2.0,0.6947311691240367,90.0,77.0,3.26,0.0
2.0,1.0185448898453613,99.0,73.0,8.43,0.0
1.0,0.2575826461502483,107.0,62.0,6.0,0.0
2.0,2.980554561063,95.0,125.0,35.57,0.0
2.0,2.640550154305608,104.0,133.0,17.0,0.0
2.0,2.3005457475482167,95.0,132.0,25.52,0.0
1.0,0.2929006790760036,92.0,77.0,7.89,0.0
2.0,0.5490149947994407,93.0,58.0,5.06,0.0
2.0,0.8728287155207655,92.0,74.0,6.83,0.0
2.0,0.9052100875928978,98.0,125.0,8.52,0.0
1.0,0.4709982254727324,101.0,118.0,13.86,0.0
1.0,1.1480703781338917,95.0,85.0,6.96,0.0
2.0,0.0824217606071429,125.0,139.0,15.66,1.0
1.0,1.0052908646629175,95.0,77.0,6.36,0.0
2.0,0.5195702835809313,94.0,175.0,8.24,1.0
1.0,0.0986124466432088,115.0,86.0,18.36,1.0
1.0,0.2605193070038712,104.0,93.0,5.85,0.0
2.0,1.0700536088071837,110.0,48.0,16.0,1.0
2.0,0.4709982254727324,89.0,109.0,15.67,0.0
2.0,0.7786212601579907,120.0,213.0,13.15,1.0
2.0,0.9567188065547196,98.0,140.0,14.14,0.0
2.0,0.972909492590786,107.0,133.0,19.25,0.0
2.0,0.8242566574125666,89.0,94.0,7.53,0.0
2.0,0.8242566574125666,100.0,155.0,5.45,1.0
2.0,0.1442478438977847,97.0,139.0,7.31,1.0
2.0,0.2281379349317388,92.0,120.0,11.42,1.0
2.0,0.972909492590786,103.0,128.0,10.52,0.0
2.0,0.3547267623666459,104.0,130.0,31.88,0.0
2.0,1.1642610641699578,94.0,75.0,3.53,0.0
2.0,2.1710202592596874,99.0,97.0,18.17,0.0
2.0,1.115689006061759,90.0,63.0,5.93,0.0
2.0,1.6529183061055674,114.0,94.0,17.9,1.0
2.0,0.759493913268302,85.0,72.0,4.04,1.0
2.0,0.4680615646191095,96.0,77.0,15.69,0.0
2.0,1.8633972245744288,96.0,126.0,7.59,1.0
1.0,0.6299684249797719,102.0,165.0,20.98,1.0
2.0,1.3585492966027526,93.0,96.0,4.71,0.0
2.0,0.5195702835809313,100.0,65.0,35.72,0.0
1.0,0.972909492590786,100.0,84.0,9.49,0.0
1.0,0.30909136511207,128.0,155.0,4.06,0.0
2.0,1.4556934128191497,84.0,176.0,1.44,1.0
2.0,1.6661723312880108,86.0,94.0,6.75,0.0
2.0,0.5328243087633743,91.0,108.0,10.19,0.0
1.0,1.4395027267830838,106.0,89.0,3.23,0.0
2.0,0.8890194015568313,100.0,102.0,9.32,1.0
1.0,2.6081687822334763,96.0,110.0,18.01,0.0
2.0,1.3747399826388185,101.0,78.0,13.98,0.0
2.0,1.245214494350289,86.0,103.0,2.48,0.0
1.0,0.7433032272322354,97.0,140.0,5.27,1.0
2.0,0.5004429366912418,89.0,154.0,4.05,1.0
1.0,0.986163517773229,106.0,117.0,5.1,0.0
2.0,1.5719648759252365,106.0,131.0,8.22,0.0
1.0,0.0176590164628776,117.0,143.0,8.99,0.0
1.0,0.2090105880420494,108.0,71.0,5.12,0.0
2.0,0.9214007736289644,108.0,90.0,4.68,0.0
1.0,0.3414727371842024,123.0,203.0,10.37,1.0
1.0,1.3747399826388185,99.0,145.0,4.5,0.0
2.0,0.9699728317371624,102.0,76.0,8.59,0.0
2.0,0.7462398880858584,95.0,101.0,15.94,0.0
2.0,0.5975870529076395,90.0,64.0,8.59,0.0
2.0,1.5528375290355474,97.0,122.0,9.03,0.0
2.0,0.1471845047514076,93.0,111.0,5.53,1.0
2.0,0.3900447952924012,105.0,133.0,15.45,1.0
2.0,0.6299684249797719,88.0,108.0,4.74,1.0
2.0,1.2937865524584873,95.0,92.0,2.05,0.0
1.0,0.4356801925469771,92.0,74.0,6.28,0.0
2.0,0.2090105880420494,105.0,128.0,20.37,1.0
2.0,0.7786212601579907,121.0,145.0,17.3,1.0
2.0,3.45008445610892,100.0,124.0,33.41,0.0
2.0,1.0347355758814278,101.0,166.0,6.55,1.0
1.0,1.115689006061759,82.0,75.0,3.91,0.0
2.0,0.1604385299338506,92.0,91.0,6.99,1.0
2.0,0.0338497024989441,92.0,63.0,12.97,0.0
2.0,0.5652056808355066,100.0,99.0,4.12,1.0
2.0,1.1804517502060237,83.0,97.0,1.15,1.0
2.0,0.5004429366912418,103.0,91.0,10.11,0.0
2.0,0.584333027725196,103.0,81.0,11.17,0.0
2.0,1.2937865524584873,88.0,90.0,2.61,0.0
2.0,0.1471845047514076,105.0,114.0,6.47,1.0
1.0,0.4842522506551754,93.0,144.0,11.03,0.0
2.0,0.5357609696169972,90.0,142.0,19.98,0.0
2.0,0.8890194015568313,98.0,82.0,7.25,0.0
2.0,1.5881555619613026,105.0,102.0,8.05,1.0
2.0,1.520456156963415,107.0,102.0,3.18,1.0
2.0,1.911969282682628,101.0,135.0,6.61,1.0
2.0,0.6947311691240367,92.0,133.0,6.5,1.0
2.0,0.7948119461940572,104.0,92.0,13.51,0.0
2.0,0.1309938187153412,86.0,85.0,7.54,0.0
2.0,0.8728287155207655,97.0,105.0,6.75,0.0
2.0,0.4842522506551754,79.0,67.0,16.7,0.0
2.0,0.4224261673645336,95.0,92.0,16.9,0.0
2.0,0.5681423416891301,100.0,128.0,12.72,0.0
2.0,0.2443286209678053,98.0,96.0,8.09,0.0
1.0,0.5004429366912418,97.0,93.0,8.44,0.0
2.0,1.649981645251945,107.0,136.0,12.94,0.0
2.0,0.451870878583043,101.0,139.0,9.95,1.0
1.0,0.0794850997535194,89.0,86.0,8.13,0.0
2.0,0.1280571578617182,91.0,96.0,14.9,0.0
2.0,0.5033795975448648,101.0,138.0,9.73,1.0
2.0,0.4680615646191095,91.0,137.0,8.89,0.0
2.0,0.6329050858333948,107.0,148.0,8.7,1.0
2.0,1.7633164475044083,93.0,96.0,9.77,0.0
1.0,0.6785404830879707,120.0,150.0,4.21,0.0
2.0,0.1633751907874741,96.0,118.0,6.59,1.0
2.0,1.0023542038092954,106.0,89.0,5.38,0.0
1.0,0.8110026322301237,94.0,105.0,12.97,0.0
2.0,0.1633751907874741,100.0,210.0,4.0,1.0
2.0,0.759493913268302,108.0,80.0,7.54,0.0
2.0,0.4871889115087989,88.0,76.0,11.29,0.0
2.0,0.5490149947994407,113.0,107.0,11.58,0.0
2.0,0.1928199020059835,86.0,127.0,6.67,0.0
2.0,0.4032988204748442,89.0,94.0,5.91,0.0
2.0,0.5195702835809313,105.0,111.0,6.37,1.0
2.0,1.1671977250235803,82.0,119.0,9.74,0.0
2.0,2.559596724125277,86.0,57.0,23.23,0.0
2.0,0.05004038853501,75.0,82.0,9.31,0.0
2.0,0.7109218551601031,92.0,108.0,2.57,0.0
2.0,0.2767099930399377,111.0,117.0,15.62,1.0
2.0,2.1710202592596874,101.0,107.0,28.7,0.0
2.0,0.2767099930399377,99.0,132.0,10.61,1.0
1.0,0.6785404830879707,91.0,113.0,1.07,0.0
1.0,0.1118664718256523,89.0,99.0,5.65,0.0
2.0,1.3747399826388185,94.0,70.0,6.37,0.0
2.0,0.9052100875928978,98.0,155.0,4.86,1.0
1.0,0.0986124466432088,99.0,163.0,10.27,0.0
1.0,0.2575826461502483,96.0,102.0,5.04,0.0
2.0,0.7109218551601031,97.0,121.0,6.97,1.0
2.0,0.7109218551601031,97.0,145.0,3.55,1.0
2.0,0.8757653763743883,101.0,88.0,18.46,0.0
2.0,1.2775958664224214,95.0,76.0,8.83,0.0
1.0,1.1480703781338917,97.0,80.0,10.51,0.0
2.0,0.4062354813284677,102.0,52.0,7.9,0.0
2.0,0.1604385299338506,91.0,109.0,8.52,0.0
2.0,0.9081467484465212,128.0,77.0,25.05,0.0
2.0,1.649981645251945,99.0,94.0,14.95,0.0
2.0,0.2767099930399377,88.0,96.0,8.43,0.0
2.0,0.9375914596650302,97.0,96.0,6.5,0.0
2.0,0.9214007736289644,90.0,91.0,6.84,0.0
2.0,0.4842522506551754,86.0,69.0,6.92,0.0
1.0,0.4680615646191095,99.0,95.0,5.41,0.0
2.0,0.7109218551601031,108.0,85.0,7.44,0.0
2.0,0.1148031326792753,110.0,98.0,21.42,1.0
2.0,1.4233120407470172,89.0,98.0,3.6,0.0
2.0,0.047103727681387,91.0,94.0,20.38,0.0
2.0,0.9214007736289644,85.0,101.0,3.41,0.0
2.0,0.0338497024989441,96.0,161.0,4.53,1.0
2.0,0.6623497970519042,99.0,89.0,6.0,0.0
2.0,1.2643418412399778,100.0,125.0,25.03,0.0
2.0,0.5681423416891301,101.0,121.0,12.32,1.0
2.0,1.6985537033601432,93.0,108.0,9.65,1.0
2.0,0.7300492020497925,105.0,121.0,18.27,0.0
2.0,0.2575826461502483,106.0,127.0,6.86,1.0
2.0,0.2413919601141818,84.0,123.0,8.71,0.0
1.0,0.8404473434486331,96.0,41.0,6.06,0.0
2.0,0.1280571578617182,103.0,129.0,14.17,1.0
2.0,0.2575826461502483,95.0,91.0,12.69,0.0
1.0,0.7109218551601031,90.0,110.0,10.41,0.0
2.0,0.0014683304268117,102.0,130.0,12.08,0.0
2.0,0.5004429366912418,91.0,97.0,12.01,0.0
2.0,1.1995790970957132,87.0,123.0,6.53,1.0
2.0,1.6823630173240771,99.0,94.0,2.41,0.0
2.0,0.3709174484027118,104.0,89.0,7.21,0.0
2.0,0.4871889115087989,111.0,164.0,19.29,1.0
2.0,1.1642610641699578,79.0,62.0,10.61,0.0
2.0,0.2767099930399377,93.0,94.0,9.91,0.0
2.0,0.322345390294513,87.0,94.0,6.35,0.0
2.0,1.3129138993481773,92.0,166.0,9.63,0.0
1.0,0.6947311691240367,94.0,90.0,7.49,0.0
2.0,0.1957565628596065,99.0,105.0,8.64,0.0
2.0,1.1966424362420902,92.0,153.0,11.99,0.0
1.0,0.7756845993043678,84.0,87.0,1.44,0.0
2.0,1.7986344804301644,107.0,95.0,18.42,0.0
2.0,0.986163517773229,86.0,54.0,7.18,0.0
2.0,1.1480703781338917,100.0,115.0,13.78,0.0
2.0,0.8890194015568313,97.0,111.0,5.54,0.0
2.0,0.322345390294513,88.0,91.0,4.71,0.0
2.0,0.2899640182223806,94.0,112.0,7.2,0.0
2.0,1.1966424362420902,92.0,89.0,8.83,0.0
2.0,0.0147223556092547,95.0,78.0,8.15,0.0
2.0,2.090066829079356,97.0,128.0,13.18,0.0
2.0,0.4709982254727324,84.0,130.0,13.1,0.0
2.0,0.5166336227273083,93.0,151.0,14.05,1.0
2.0,1.1480703781338917,88.0,91.0,9.4,0.0
2.0,0.2090105880420494,84.0,104.0,18.11,0.0
2.0,0.0309130416453211,92.0,117.0,30.0,0.0
2.0,0.0014683304268117,98.0,146.0,9.51,0.0
1.0,1.458630073672773,114.0,90.0,22.71,1.0
2.0,0.6814771439415936,98.0,122.0,11.76,1.0
2.0,0.9699728317371624,96.0,83.0,6.85,0.0
2.0,0.4871889115087989,101.0,114.0,11.0,0.0
2.0,2.737694270522006,81.0,74.0,21.46,1.0
2.0,0.4386168534006001,89.0,79.0,7.08,0.0
1.0,1.6529183061055674,138.0,126.0,32.79,0.0
2.0,0.8404473434486331,97.0,85.0,4.05,0.0
2.0,0.0794850997535194,96.0,117.0,6.45,0.0
2.0,0.5519516556530636,114.0,134.0,15.86,1.0
2.0,0.3547267623666459,105.0,100.0,9.5,1.0
2.0,0.3738541092563348,96.0,92.0,10.1,0.0
2.0,0.0632944137174535,94.0,117.0,5.04,0.0
2.0,0.4032988204748442,96.0,107.0,10.08,0.0
2.0,1.5072021317809714,96.0,107.0,29.18,0.0
2.0,0.1766292159699171,106.0,166.0,13.32,1.0
1.0,0.4224261673645336,96.0,110.0,7.04,0.0
2.0,0.4680615646191095,116.0,157.0,13.81,1.0
2.0,0.05004038853501,100.0,115.0,12.86,0.0
2.0,1.0671169479535605,88.0,144.0,3.74,0.0
2.0,0.9081467484465212,106.0,126.0,7.71,0.0
2.0,0.3252820511481365,90.0,111.0,9.74,0.0
2.0,0.047103727681387,98.0,114.0,9.85,0.0
2.0,1.2614051803863549,94.0,100.0,16.1,0.0
2.0,0.4709982254727324,101.0,149.0,15.82,1.0
2.0,1.2937865524584873,89.0,136.0,1.56,1.0
2.0,0.2899640182223806,99.0,128.0,20.72,0.0
2.0,1.0185448898453613,83.0,113.0,1.93,0.0
2.0,0.1309938187153412,111.0,72.0,13.91,1.0
2.0,0.7433032272322354,98.0,79.0,3.51,0.0
2.0,1.0376722367350508,100.0,73.0,6.53,0.0
2.0,0.4709982254727324,93.0,208.0,13.02,1.0
2.0,0.5490149947994407,103.0,124.0,21.41,0.0
2.0,0.05004038853501,90.0,108.0,4.99,0.0
2.0,0.4194895065109106,108.0,108.0,3.76,0.0
2.0,0.6164308509670378,89.18950382394462,106.40524808802768,2.863557246759872,1.0
2.0,0.2666201779683855,94.01014042408045,118.0,5.261768733073692,1.0
2.0,1.088079681939583,100.46710634935664,167.4263149205147,5.132987304825924,1.0
2.0,0.4573498636201992,97.73631619736538,112.73631619736538,6.432089485920962,1.0
1.7335016066291178,0.2304790294153735,89.06599357348352,107.26649839337088,4.186372188399044,1.0
2.0,0.4861925093066894,118.1425233723275,158.07126168616375,12.803014015006076,1.0
2.0,0.5692769618252015,95.0,111.36690193664256,5.477716175964089,1.0
2.0,0.3141591184551183,100.49427385013828,139.0,10.268607474412889,1.0
2.0,0.5280270848183523,102.29514429457365,130.32378607364342,7.158754752461239,1.0
1.4043815015490244,0.3206435640675542,121.3824739938039,201.7868554953529,13.366466926478273,1.0
2.0,0.2205902750088697,106.11018029775344,151.4220360595507,3.881726825213368,1.0
2.0,0.5291316636561808,105.23064311719376,161.35387137656124,5.108833296465574,1.0
1.9586271773132204,0.4284475397135996,103.91725435462644,65.58627177313221,10.417395399736789,1.0
2.0,1.172307066187245,93.26251631728417,71.10622552407378,8.77158901558674,0.0
1.909663039422392,0.2946171593366378,119.36134784231044,200.2710108817328,17.110603122119926,1.0
1.0,0.4100756247528192,114.77098592553548,86.91605629785809,19.356211223920667,1.0
2.0,0.6483207679634674,92.13649941070818,133.27299882141637,6.444035241609645,1.0
2.0,0.9163323258363592,100.83707899070303,120.67415798140604,12.285786588047635,1.0
2.0,0.7234311588854736,85.12561320728551,130.8743867927145,4.6158733489506325,1.0
2.0,0.0623273168538569,97.91551367729193,118.91551367729193,5.83457458797164,1.0
2.0,1.3577632464821254,106.55693427775618,107.2784671388781,9.409007320015544,1.0
2.0,0.2529594174010139,104.0,106.83121400102388,3.949861246465305,1.0
2.0,1.5321951673726566,104.94930679705776,102.1520796088267,7.817825130524566,1.0
2.0,0.269394387632684,92.0,98.98324686526028,8.102458711603946,1.0
2.0,0.5303940997852807,114.50504369806404,134.22956531730185,15.850817387307924,1.0
2.0,0.7586035703125978,101.18999233547277,171.0,3.23,1.0
1.4837549419324128,0.7458923952943468,100.06498023227034,134.03249011613516,6.64664427353641,1.0
2.0,1.1619684954581584,90.07964488956878,112.1902663328234,3.287919781456156,1.0
1.5398427789081934,0.1614991336361858,118.15937111563278,219.61952833672456,13.29735126146154,1.0
2.0,0.1774681563458086,92.32402775578316,147.54187509897574,17.151390995206587,1.0
1.8415296603100435,0.2467005158409094,103.52458898093012,90.36611864124018,10.343004999165853,1.0
2.0,0.3296452902309075,87.84640784931456,99.0,9.03457474410967,1.0
2.0,0.5189393429149295,98.13429106182956,123.86570893817044,11.116402245968416,1.0
2.0,0.6051845041879269,99.0,130.30934428176647,22.74890805691673,1.0
2.0,1.016224085498291,89.37666744909501,113.376667449095,3.711802018665124,1.0
2.0,0.3082114639520064,107.84542385220222,69.37118654350185,12.911050886530704,1.0
2.0,2.110998921346217,108.68876746408849,107.31123253591151,7.295522756021992,1.0
2.0,0.5969514377547044,102.59383935546312,66.35154016113422,9.20172439574668,1.0
2.0,1.9125372858607703,108.8255871012135,107.1744128987865,7.082084122106933,1.0
2.0,0.3894931513639625,82.88522335093315,122.11477664906684,5.8508362093156965,1.0
2.0,0.2054194092123357,103.45968151276114,122.45968151276114,8.853631201763399,1.0
2.0,0.6107405373125807,113.62033294815188,133.84813317926074,15.238105369072796,1.0
1.0777653440789572,0.7030128505772256,98.76670396776314,198.01094947302644,11.51653852138817,1.0
2.0,1.1971928877300386,86.99064243749689,122.99064243749687,6.523122191560212,1.0
2.0,0.2326604068358899,107.0,116.80619632924252,15.47236656007193,1.0
2.0,0.7452596745479286,101.9947461814416,170.97898472576645,3.24119063352936,1.0
2.0,0.1802649228630457,116.0,155.20618749202748,17.783294705159108,1.0
2.0,1.1459144012628046,100.05621032957175,152.74161377276235,14.8039256586304,1.0
2.0,0.1422970239776575,91.22972100726705,90.80743025181675,6.73965932736179,1.0
2.0,0.7008676357248251,91.7725927145847,132.88629635729237,6.4420111422191,1.0
1.209986441208144,0.2376342800062863,102.0,56.83994576483258,8.90094440895339,1.0
2.0,0.2507510627702768,109.76224092978256,117.0,15.548828853462496,1.0
1.0,1.1134446103529174,115.04260133482714,153.12780400448142,11.721671089004472,1.0
2.0,0.0342501950168115,113.21965309324035,133.4797687288269,21.85867050466464,1.0
2.0,0.7399170094441805,102.16731682798428,170.95817079300394,3.4387277429103875,1.0
2.0,0.1348467897722104,96.24160758605431,162.44964551632592,4.261815579479706,1.0
2.0,0.505367562741891,89.47264569733983,118.72210122933149,4.05719923357298,1.0
2.0,0.6410980938293169,110.68674908122804,124.0,8.131203952062664,1.0
1.2758966707268615,0.5274402585601266,114.72410332927312,88.2071733658149,18.23308753146564,1.0
2.0,0.9799808909886906,100.91169473936846,128.72553684042103,4.166205476176881,1.0
1.980576800179988,0.1558834163115434,97.0,139.01942319982,7.270376672367176,1.0
2.0,0.9161680693414822,106.19327237472795,107.09663618736396,9.670843890195876,1.0
2.0,1.773053790667711,118.59335605147687,92.2333245955858,15.77998951470298,1.0
2.0,1.2593564694594492,109.7727008458277,150.07952563437078,6.530361588139826,1.0
2.0,0.5624618491734628,95.79361677336516,91.0,7.824595690140335,1.0
2.0,0.4473886506730622,108.67966985820016,171.33983492910008,6.062865764148874,1.0
2.0,0.8318417021327084,110.41173624303006,152.17652751393987,5.346459772351427,1.0
2.0,0.2700574236456873,90.33258025568846,91.0,6.623167656251462,1.0
2.0,0.5698348300196845,81.89284047232533,75.419630354244,4.067771399630867,1.0
2.0,0.2115273879410568,92.48209031514584,91.0,7.096059869332089,1.0
2.0,0.4749815029280437,94.26897632854173,99.26897632854173,5.402888227022877,1.0
1.8074009722143696,0.9493429271839068,90.38519805557128,106.38519805557128,2.8943908986361606,1.0
2.0,0.2740686885791047,88.53887191501086,82.11528202124728,4.581072796785355,1.0
2.0,0.413282529148597,93.42176265973052,142.89118670134744,13.31256320162715,1.0
2.0,0.1274563452517258,101.38602551387729,122.2046581620409,7.896605561065318,1.0
2.0,0.2911931198922882,119.88325720075404,93.80428997067756,11.459005362194985,1.0
2.0,0.1829590539278811,82.94511738535353,119.2195304585859,3.7497084086212418,1.0
2.0,0.6660129202605686,109.47756542392884,181.08973830428468,15.91199412986565,1.0
2.0,0.2492958231033477,107.86727990375492,106.71090669874836,4.706156375457508,1.0
1.6501673504432282,0.8384038260929174,118.0,130.34983264955676,7.025906283751792,1.0
2.0,1.0212138274348763,99.17651375271348,168.45878899782923,4.583194858655939,1.0
2.0,0.8547317155769011,111.92424753537637,96.07575246462363,19.726662168868817,1.0
2.0,1.3091067199273163,103.0,152.11500164347672,11.08724695956807,1.0
2.0,0.7626688752378945,80.4697348673651,76.3486743368255,3.864042021099021,1.0
2.0,0.8747381750314873,86.0,127.76412864699265,2.7620770389052383,1.0
2.0,1.0102121907876165,90.5730873019089,124.59551455031814,13.516952447006869,1.0
2.0,0.3631315704822589,100.14485551886692,139.0,9.308641639150196,1.0
1.8039769794008973,0.1618336872836941,102.58806906179731,122.3920460411982,7.477953958801796,1.0
2.0,0.7712487744547708,92.4615985096192,106.92319701923844,8.852280670671355,1.0
2.0,0.3537530885245257,89.32331035016108,99.0,6.634657921460856,1.0
2.0,1.0375530604998628,87.52428846618695,97.9514230676261,9.893518083337993,0.0
2.0,0.4084902597094275,100.39915945060632,149.52016810987874,13.916874069858023,1.0
1.1233346221375506,0.3367549130669924,104.87666537786244,123.87666537786244,6.3584051036647,1.0
2.0,0.9458808133687524,95.58249391597212,79.25251825208368,4.78484890487498,0.0
2.0,0.3160525573857851,100.38582855172676,181.61417144827325,7.738955370582438,1.0
2.0,0.1475318399250693,104.0,105.0,4.301886703207092,1.0
1.0002375235758847,0.8079544469568442,113.99904990569648,150.00071257072764,10.088836134478166,1.0
2.0,0.5566361755750786,119.7418916383069,199.3307438138095,15.77761506392909,1.0
2.0,0.2444992273608207,107.23207222016056,205.91981944959863,12.501010750834975,1.0
2.0,1.0709409659632598,100.730359637701,167.0,5.229224424284991,1.0
1.070029705747471,0.7036192129687961,99.28011882298988,196.3697326482728,10.97301463613578,1.0
2.0,1.4153448284771983,107.037941734514,111.056912601771,17.917993793981886,1.0
2.0,0.5441039786008753,101.10536767195444,121.05268383597723,12.383747441532448,1.0
2.0,0.3698842864525588,109.64582635754552,171.82291317877275,5.285109782175851,1.0
2.0,0.1561685741775964,105.15038709282504,140.03759677320627,6.271721293165968,1.0
2.0,1.5866229687741875,83.39890663428253,79.75737592227806,16.297552923024007,0.0
1.4192427927726723,0.6320829431668462,91.58075720722732,107.58075720722732,6.6354949639080285,1.0
2.0,0.9184773764743358,107.815060913207,155.18493908679298,8.023137682541574,1.0
2.0,0.8025082714559193,99.19486215192693,130.60171261602437,8.03477443795947,1.0
1.0,0.2173864582036241,116.90830066488856,163.26640531910857,16.43538435370554,1.0
2.0,0.1763341766121378,103.66362953617158,122.66362953617158,11.074570716165162,1.0
2.0,1.0934442885936593,97.18015353307618,152.56755757490356,14.332160363482645,0.0
2.0,0.134068411744401,99.26772819281535,123.26772819281535,7.737626371040952,1.0
